LAMMPS data file via write_data, version 3 Mar 2020, timestep = 87026

3000 atoms
2 atom types

-5.2266464762387034e+02 5.5776464762388423e+02 xlo xhi
-5.2266464762387034e+02 5.5776464762388423e+02 ylo yhi
-5.2266464762387034e+02 5.5776464762388423e+02 zlo zhi

Masses

1 28.0855
2 15.9994

Atoms # charge

1027 2 -1.2000000000000000e+00 -1.9359189545021019e+02 -5.9425179244256924e+01 -5.0191298877651371e+02 0 -2 1
1263 2 -1.2000000000000000e+00 -4.5768140608508696e+02 -5.2074101903275186e+02 -5.0039236798104957e+02 0 -1 2
2243 2 -1.2000000000000000e+00 -4.3046850644963234e+02 -3.5483617428442756e+02 -4.9344628778559945e+02 0 -4 3
1172 2 -1.2000000000000000e+00 -2.2823960996070878e+02 -5.9903587756473371e+01 -4.9204392547916603e+02 -1 4 1
1407 2 -1.2000000000000000e+00 -2.3039066144427863e+02 -2.1988438083553729e+02 -4.9082651577419233e+02 -1 1 -3
1400 2 -1.2000000000000000e+00 -4.0928545530530329e+02 -3.5294615514786312e+02 -4.8857787799455082e+02 0 2 3
738 1 2.3999999999999999e+00 -2.4545198660109463e+02 -2.7475885396406568e+01 -4.8913819998856206e+02 2 1 0
2175 2 -1.2000000000000000e+00 -3.2274252698835812e+02 -4.4778609038730048e+02 -4.8792523708489580e+02 0 3 1
570 1 2.3999999999999999e+00 -2.0027865085977203e+02 -1.3787712811248650e+02 -4.8541191500033750e+02 1 -2 1
328 1 2.3999999999999999e+00 -1.6606616600701341e+02 -4.7358112610764181e+02 -4.8410979555027245e+02 0 -1 0
2020 2 -1.2000000000000000e+00 -2.6033125287609164e+02 -3.9971302106513235e+01 -4.8036186120624745e+02 2 1 -1
2893 2 -1.2000000000000000e+00 -5.1121096116482346e+02 -1.1858890604970838e+01 -4.7563101386857699e+02 1 -2 0
501 1 2.3999999999999999e+00 -3.4999481344202280e+02 -4.4137369670912040e+02 -4.7420549836457445e+02 -1 2 -1
1554 2 -1.2000000000000000e+00 -1.8697224348868008e+02 -1.1988848949020206e+02 -4.7131165802072707e+02 0 1 2
1934 2 -1.2000000000000000e+00 -1.8403950917749603e+02 -5.1322156053368803e+02 -4.6276608483642008e+02 1 0 2
2634 2 -1.2000000000000000e+00 -3.9119431771766250e+02 -1.8090083411414327e+02 -4.6235721501680052e+02 0 -1 -1
1954 2 -1.2000000000000000e+00 -3.3916630204914179e+02 -2.9100143458283367e+02 -4.6035035460217290e+02 1 1 0
379 1 2.3999999999999999e+00 -4.8264644390697822e+02 -3.2616380480881344e+02 -4.5860895163305582e+02 0 1 0
2352 2 -1.2000000000000000e+00 -2.7733675045972120e+02 -1.7936489949667873e+02 -4.5854865496235857e+02 1 -1 -1
50 1 2.3999999999999999e+00 -2.0728383744953322e+02 -7.9130052582369046e+01 -4.5593308800409898e+02 -1 0 -1
2145 2 -1.2000000000000000e+00 -1.8899593343497696e+02 -4.2184989405805760e+02 -4.4858314862844816e+02 2 2 4
2231 2 -1.2000000000000000e+00 -5.1161406342537629e+02 -2.3556901716072610e+02 -4.4448936812233313e+02 -1 0 0
1433 2 -1.2000000000000000e+00 -3.2766102920642936e+02 -1.1163082095489546e+02 -4.4200561542685614e+02 1 2 2
2756 2 -1.2000000000000000e+00 -4.0284341012075288e+02 -1.0136539224114341e+02 -4.4254324186697363e+02 -2 -1 0
159 1 2.3999999999999999e+00 -2.9694512531153646e+02 -5.2203160829673425e+02 -4.3819861886395540e+02 0 1 1
899 1 2.3999999999999999e+00 -3.2698124063446812e+02 -4.2056187908493820e+02 -4.3599514979363869e+02 -2 2 -2
287 1 2.3999999999999999e+00 -3.8239630460881756e+02 -6.3840978956317258e+00 -4.3567759015972888e+02 0 0 1
104 1 2.3999999999999999e+00 -3.1410434081568928e+02 -4.0356694162055356e+02 -4.3130454803569290e+02 0 1 1
1321 2 -1.2000000000000000e+00 -5.2195849224059282e+02 -5.1194513689017828e+02 -4.3023327190588952e+02 3 0 -1
2487 2 -1.2000000000000000e+00 -1.6447076918325217e+02 -4.2591948999024356e+02 -4.3040654281861680e+02 0 -1 0
138 1 2.3999999999999999e+00 -2.4905629185047974e+02 -2.4120265434401347e+02 -4.2918248038846372e+02 -1 0 0
1646 2 -1.2000000000000000e+00 -1.9941250001483121e+02 -3.6075219831171580e+02 -4.2580321067093382e+02 2 -1 -3
2687 2 -1.2000000000000000e+00 -5.2164054379095285e+02 -5.3281354112824602e+00 -4.2577717486673151e+02 0 1 -1
1336 2 -1.2000000000000000e+00 -3.0480617806589589e+02 1.4697980955681828e+01 -4.2567565547562680e+02 1 -3 -1
2936 2 -1.2000000000000000e+00 -2.3078325146644829e+02 -5.0094447025722673e+02 -4.2192514547872622e+02 0 1 0
2384 2 -1.2000000000000000e+00 -2.0812634839114622e+02 -4.5872333382750196e+02 -4.2262468761020386e+02 2 1 3
874 1 2.3999999999999999e+00 -3.0109126739670137e+02 -2.9328387044463739e+01 -4.1881361691612119e+02 2 -1 0
1260 2 -1.2000000000000000e+00 -4.8049564416888069e+02 -1.9220352504807471e+02 -4.1337120370647420e+02 -3 0 -3
1213 2 -1.2000000000000000e+00 -1.8421325286017213e+02 -1.6373826933682773e+02 -4.1278926555447970e+02 -1 -1 1
2035 2 -1.2000000000000000e+00 -2.7704910921619251e+02 -4.7251289228871963e+02 -4.1240115702107317e+02 -1 1 3
1409 2 -1.2000000000000000e+00 -2.0105077995273092e+02 -3.2803479906990162e+02 -4.1189170620493178e+02 -1 3 2
2340 2 -1.2000000000000000e+00 -3.4386637662043472e+02 -1.8829664237737330e+02 -4.1234885259793907e+02 -1 -1 -1
1374 2 -1.2000000000000000e+00 -2.4773231840491587e+02 -1.1008402948006415e+02 -4.1034669260010048e+02 2 0 -1
2211 2 -1.2000000000000000e+00 -2.4586554112224616e+02 -2.5445718211836589e+02 -4.0866419708584328e+02 3 0 0
3 1 2.3999999999999999e+00 -3.9561875160023078e+02 -2.8408798873256865e+02 -4.0666168041136109e+02 0 0 -1
1135 2 -1.2000000000000000e+00 -4.5683050012929192e+02 -1.2915335685846009e+02 -4.0789154028599199e+02 0 -1 -1
2824 2 -1.2000000000000000e+00 -5.2081961288365505e+02 -5.0965708786449670e+02 -4.0243361446784741e+02 0 0 1
825 1 2.3999999999999999e+00 -3.5069529044829665e+02 -4.6971566395424850e+02 -4.0246801333293661e+02 1 -1 -2
1237 2 -1.2000000000000000e+00 -4.6130539563935855e+02 -6.4075133993270015e+01 -4.0263569222137994e+02 2 -1 0
1633 2 -1.2000000000000000e+00 -3.2866213182593663e+02 -2.0874383994817265e+02 -3.9236618069462986e+02 2 2 0
2219 2 -1.2000000000000000e+00 -4.9110693493227848e+02 -1.8882078313306289e+02 -3.9254709114032630e+02 -2 3 1
2191 2 -1.2000000000000000e+00 -2.3113416744693819e+02 -3.8124701311547392e+02 -3.9082116070022039e+02 2 1 -1
2048 2 -1.2000000000000000e+00 -3.4886654593217906e+02 -4.8323608462506138e+02 -3.8810438154354989e+02 2 0 -2
2934 2 -1.2000000000000000e+00 -4.1277398126160915e+02 -1.7478713758077907e+02 -3.8771854094006449e+02 0 4 0
2263 2 -1.2000000000000000e+00 -2.9027849617114634e+02 -1.6214836511681074e+02 -3.8499529637223111e+02 1 -1 1
2489 2 -1.2000000000000000e+00 -3.4783021569858346e+02 -1.8466175814109465e+02 -3.8275393968634387e+02 1 0 1
312 1 2.3999999999999999e+00 -2.5477698014072428e+02 -1.3016334155878241e+02 -3.8222276068842518e+02 -1 -1 0
1038 2 -1.2000000000000000e+00 -5.2155987600907190e+02 -4.7763321578518577e+02 -3.7912811790671446e+02 1 0 0
2654 2 -1.2000000000000000e+00 -4.8495402325623553e+02 -4.5822084490783249e+02 -3.7616406235978559e+02 0 0 -1
2447 2 -1.2000000000000000e+00 -2.8476395767427539e+02 -3.4133554180999181e+02 -3.7315491126389418e+02 -1 1 1
2746 2 -1.2000000000000000e+00 -2.4412106747998502e+02 -2.5554635134304118e+02 -3.6867956396534748e+02 -2 -2 1
2383 2 -1.2000000000000000e+00 -2.2429994415788002e+02 -1.6333840922052303e+02 -3.6671679937309227e+02 -1 0 -4
1714 2 -1.2000000000000000e+00 -2.8367713509917724e+02 1.0340360663416050e+01 -3.6602205706068764e+02 3 1 1
1925 2 -1.2000000000000000e+00 -1.6324878397046177e+02 -2.0034851332548448e+02 -3.6069936715436444e+02 1 1 0
522 1 2.3999999999999999e+00 -2.1774781863388205e+02 -4.1828039953383097e+01 -3.5896598964874897e+02 1 0 0
1077 2 -1.2000000000000000e+00 -4.3800101176810597e+02 -1.1799790765046157e+02 -3.5774499032960284e+02 -1 2 0
916 1 2.3999999999999999e+00 -3.6753655781178156e+02 -2.7865211898949650e+02 -3.5561149222279028e+02 1 -1 0
1120 2 -1.2000000000000000e+00 -4.6474039680085491e+02 -2.2934079710942751e+02 -3.5311209692347256e+02 1 3 -1
933 1 2.3999999999999999e+00 -2.5775383431126636e+02 -1.7835656129882182e+01 -3.5173282673550921e+02 1 0 4
529 1 2.3999999999999999e+00 -2.8501615368428679e+02 1.2940473942761514e+01 -3.5182403118008568e+02 -2 0 1
681 1 2.3999999999999999e+00 -3.0661320150530435e+02 -2.0811337080679158e+02 -3.5025563292972902e+02 2 1 1
1504 2 -1.2000000000000000e+00 -2.5284937498783580e+02 -3.7265825810834053e+02 -3.4684788183781745e+02 1 -1 -1
442 1 2.3999999999999999e+00 -3.3397150674049198e+02 -2.0120133787650144e+02 -3.4652675252819824e+02 0 0 2
2686 2 -1.2000000000000000e+00 -4.1146891714742947e+02 -4.3879857345364877e+02 -3.4234047092251274e+02 2 -2 -2
1533 2 -1.2000000000000000e+00 -1.8570821812855309e+02 9.7834006844341275e+00 -3.4011747737965851e+02 2 0 -1
1386 2 -1.2000000000000000e+00 -4.1034853164286079e+02 -4.3014922124121517e+02 -3.2953351800934331e+02 0 2 1
1347 2 -1.2000000000000000e+00 -5.2123610401289216e+02 -4.8605527555115896e+02 -3.2304839574872972e+02 -1 1 -2
520 1 2.3999999999999999e+00 -2.9620002107848296e+02 -3.0543094537920246e+02 -3.1603163942058063e+02 0 -2 2
1101 2 -1.2000000000000000e+00 -1.8319700520791008e+02 -2.9800583147387442e+01 -3.1150008732236074e+02 1 1 0
61 1 2.3999999999999999e+00 -2.9566893571551054e+02 -1.3929927786795020e+01 -3.1181311106802025e+02 3 1 1
2961 2 -1.2000000000000000e+00 -2.9301478821689773e+02 -4.9720563668504127e+02 -3.1090053491231834e+02 -1 -2 1
445 1 2.3999999999999999e+00 -2.6522706250248336e+02 -6.8569501884788906e+00 -3.1058076836663906e+02 -1 0 0
254 1 2.3999999999999999e+00 -2.1478251712945416e+02 -4.0254081306758712e+02 -3.0915219974391380e+02 -2 1 0
275 1 2.3999999999999999e+00 -2.1658962819730544e+02 -7.2921332293334785e+01 -3.0910480177188845e+02 0 1 0
2666 2 -1.2000000000000000e+00 -4.2153892432157943e+02 -1.7101051187767382e+01 -3.0797074908461161e+02 2 3 1
662 1 2.3999999999999999e+00 -4.4421600531740989e+02 -4.6119330509813068e+02 -3.0562059614156317e+02 1 0 0
585 1 2.3999999999999999e+00 -1.7087154461253601e+02 -3.5421538490106968e+01 -3.0551684392661264e+02 1 0 -1
816 1 2.3999999999999999e+00 -3.1808220161125325e+02 -2.3623539326368308e+02 -3.0466501681739368e+02 1 0 3
1702 2 -1.2000000000000000e+00 -3.9061158991893001e+02 -1.3191156185996704e+02 -3.0211231342989447e+02 0 -2 0
1539 2 -1.2000000000000000e+00 -2.4172950601824436e+02 -1.1864896559453598e+02 -2.9506487930952494e+02 -1 2 0
1919 2 -1.2000000000000000e+00 -4.3170833520779075e+02 -3.1759558524904378e+01 -2.9521320291093247e+02 2 3 0
1938 2 -1.2000000000000000e+00 -2.2598450535085982e+02 -3.5357174799531708e+02 -2.9336504096568910e+02 1 1 2
2895 2 -1.2000000000000000e+00 -3.8773521376041288e+02 1.2640004209380663e+01 -2.9405835405153255e+02 0 1 -2
2957 2 -1.2000000000000000e+00 -3.9738722194453806e+02 -4.3769598250699460e+02 -2.9107948303804574e+02 2 1 0
18 1 2.3999999999999999e+00 -2.9089857621590625e+02 -1.5979648730487673e+02 -2.8821892964713317e+02 -2 1 2
1177 2 -1.2000000000000000e+00 -3.2940281541592515e+02 -2.8607443407794574e+02 -2.8583752001772109e+02 0 0 3
2388 2 -1.2000000000000000e+00 -3.6840084023069994e+02 -3.3014394408638623e+02 -2.8438152417964534e+02 1 0 -3
1825 2 -1.2000000000000000e+00 -2.3280735669586858e+02 -4.5248457481291604e+02 -2.8287171827602606e+02 0 0 1
1684 2 -1.2000000000000000e+00 -2.7281261283340848e+02 -4.4325928068036580e+02 -2.8208991086481728e+02 0 3 0
1834 2 -1.2000000000000000e+00 -4.9596265088663284e+02 -2.6228878486085858e+02 -2.8166139592134334e+02 -2 1 3
1195 2 -1.2000000000000000e+00 -2.5509942744912291e+02 -4.6459473339260853e+01 -2.8156866010585043e+02 -1 -1 1
385 1 2.3999999999999999e+00 -4.5220461692789365e+02 -3.7703728089374567e+02 -2.7845396795542365e+02 0 0 -2
101 1 2.3999999999999999e+00 -2.3832179504802014e+02 -4.6516336308250521e+02 -2.7627061113894041e+02 -1 1 1
2505 2 -1.2000000000000000e+00 -2.4464302440546300e+02 -1.2521466120113479e+02 -2.7570469710651389e+02 -2 2 0
2939 2 -1.2000000000000000e+00 -3.1407009604220895e+02 -4.5635688539678830e+02 -2.7468739188299838e+02 3 -1 0
2032 2 -1.2000000000000000e+00 -2.0430379113578618e+02 -2.1738136655032008e+02 -2.7090833100478744e+02 0 2 -1
754 1 2.3999999999999999e+00 -5.1588174179981161e+02 -1.9195333586355270e+02 -2.7134614817214924e+02 1 3 -1
2540 2 -1.2000000000000000e+00 -4.6729584363792890e+02 -1.6706335965409465e+02 -2.7146164583881921e+02 1 1 0
1828 2 -1.2000000000000000e+00 -1.7643116663917806e+02 -5.1652543009462909e+02 -2.6924040624334418e+02 -3 1 0
1018 2 -1.2000000000000000e+00 -3.8441178524053078e+02 -3.6206379390598840e+02 -2.6917672267399723e+02 -1 -2 -3
1795 2 -1.2000000000000000e+00 -3.9388481684448948e+02 -1.0634333549723334e+02 -2.6786226144064199e+02 2 -1 1
2549 2 -1.2000000000000000e+00 -2.8743854741519783e+02 -4.5553841848418392e+02 -2.6639050435715575e+02 0 -1 1
1006 2 -1.2000000000000000e+00 -1.9853170520647535e+02 -1.5918419618216842e+02 -2.5915638323752449e+02 1 -2 2
689 1 2.3999999999999999e+00 -4.6134459880087070e+02 -4.4780608314569633e+01 -2.5778322426714374e+02 1 1 -2
1692 2 -1.2000000000000000e+00 -4.0847205453796118e+02 -3.9261863499137451e+02 -2.5498800868094014e+02 -1 -1 -2
1978 2 -1.2000000000000000e+00 -3.4889442370175038e+02 -4.4297980014354346e+02 -2.5262179600959405e+02 3 1 0
1234 2 -1.2000000000000000e+00 -2.3772251225917631e+02 -6.8723802302914237e+01 -2.5328882976894204e+02 0 -1 2
2019 2 -1.2000000000000000e+00 -4.5824056250229881e+02 -3.1255261991593363e+02 -2.4510815554275439e+02 -1 2 -1
2729 2 -1.2000000000000000e+00 -3.5916426419668255e+02 -2.4010480658426059e+02 -2.4418836966562031e+02 0 0 -4
223 1 2.3999999999999999e+00 -2.9187662089161165e+02 -9.9336081844572846e+00 -2.4443398517727462e+02 -1 0 -1
2884 2 -1.2000000000000000e+00 -3.1986487372148019e+02 -1.5118770883296884e+02 -2.4311118096988912e+02 3 0 0
593 1 2.3999999999999999e+00 -3.5131637406130562e+02 -8.7763832738173562e+01 -2.4206767945330080e+02 1 -1 -2
941 1 2.3999999999999999e+00 -3.8134438889874355e+02 -4.5355050487195746e+02 -2.3955274634845000e+02 1 -1 2
1883 2 -1.2000000000000000e+00 -3.8788241091077691e+02 -4.2470487357397019e+01 -2.3737142652827242e+02 0 0 2
2197 2 -1.2000000000000000e+00 -5.1726554106827177e+02 -1.7231715040968243e+02 -2.3565114760674641e+02 1 1 1
2164 2 -1.2000000000000000e+00 -2.2301691847709475e+02 -1.6131338709493593e+02 -2.3086195268092717e+02 2 -1 2
1528 2 -1.2000000000000000e+00 -3.0247180483111129e+02 -2.5401469227461877e+02 -2.2966635896825039e+02 -4 -1 0
2267 2 -1.2000000000000000e+00 -2.6455552514910613e+02 -5.1552438362817634e+02 -2.2743910577530374e+02 2 -1 -1
2077 2 -1.2000000000000000e+00 -4.8143783418410817e+02 -5.0201407314701277e+02 -2.2733448154919768e+02 0 1 1
2076 2 -1.2000000000000000e+00 -5.1377473916842848e+02 -1.9920303042434989e+02 -2.2610218874774500e+02 1 -3 1
140 1 2.3999999999999999e+00 -4.0676113391507670e+02 -4.7428073333496468e+02 -2.2484456171571816e+02 1 0 3
2745 2 -1.2000000000000000e+00 -5.2018699532505809e+02 -1.8650332271969927e+02 -2.2433889310488053e+02 0 0 -3
511 1 2.3999999999999999e+00 -1.8290337385776468e+02 -4.2687623107341449e+02 -2.2356868050829087e+02 1 1 1
1207 2 -1.2000000000000000e+00 -5.0318576309820514e+02 -3.2406992350992766e+02 -2.2128390242557157e+02 1 -3 -1
2151 2 -1.2000000000000000e+00 -4.7666056068944476e+02 -7.1325577899744189e+01 -2.2128641889117443e+02 3 1 0
1188 2 -1.2000000000000000e+00 -4.7995311416222290e+02 -4.5247022107652680e+02 -2.2078044714766759e+02 1 -1 3
84 1 2.3999999999999999e+00 -1.6881814525871005e+02 -2.2278107857033422e+02 -2.1657222297940524e+02 0 1 -1
1696 2 -1.2000000000000000e+00 -5.0271384382174938e+02 -2.4788630655904649e+02 -2.0807422755014113e+02 0 1 0
842 1 2.3999999999999999e+00 -3.4323841244830112e+02 -1.2863507689493224e+02 -2.0519628972439256e+02 1 1 0
326 1 2.3999999999999999e+00 -3.0623615946009312e+02 -1.0897783926433806e+02 -2.0484459951016288e+02 -1 0 0
468 1 2.3999999999999999e+00 -1.6775853190587691e+02 -3.8528688029002467e+02 -2.0211847947434745e+02 0 -1 -1
2648 2 -1.2000000000000000e+00 -4.0445102307732662e+02 -2.2714605452822764e+02 -1.9995687629396673e+02 -2 -2 -1
2158 2 -1.2000000000000000e+00 -3.3220660582216647e+02 -4.1690257158580062e+02 -1.9973685997771258e+02 2 2 0
2121 2 -1.2000000000000000e+00 -2.7655881097430358e+02 -3.0464152525415210e+02 -1.9794339601700989e+02 -1 1 1
1935 2 -1.2000000000000000e+00 -2.7884805497818058e+02 -1.5562591031157416e+02 -1.9623539676972774e+02 1 -3 2
1293 2 -1.2000000000000000e+00 -4.7781881128372549e+02 -6.4044183731335295e+01 -1.9658840027947912e+02 0 -2 2
2983 2 -1.2000000000000000e+00 -3.8021109372329005e+02 -3.4405010939830663e+02 -1.9289395878572418e+02 0 0 1
171 1 2.3999999999999999e+00 -4.9884959817594870e+02 7.3829776026472018e+00 -1.9203490592954165e+02 2 0 1
2940 2 -1.2000000000000000e+00 -2.9845214720500780e+02 -4.0587122423368555e+02 -1.8854550891681220e+02 -1 0 -3
2081 2 -1.2000000000000000e+00 -4.6936020218070399e+02 -1.2057355594223145e+02 -1.8486908033428966e+02 2 0 1
723 1 2.3999999999999999e+00 -3.7524890708525334e+02 -3.2163418161004358e+02 -1.8431706236884713e+02 0 1 0
1744 2 -1.2000000000000000e+00 -2.3920580366157850e+02 -3.8715979001772610e+02 -1.8291976244344431e+02 -3 2 1
345 1 2.3999999999999999e+00 -4.3474992182537193e+02 3.3368474383715920e+00 -1.7948479614629014e+02 1 2 -1
1922 2 -1.2000000000000000e+00 -1.9488361779964538e+02 -3.1428335541732270e+02 -1.7709880627045015e+02 2 1 1
1920 2 -1.2000000000000000e+00 -4.7476347278735113e+02 -4.9079272103906538e+02 -1.7544602096097890e+02 0 2 0
29 1 2.3999999999999999e+00 -2.2820379916741979e+02 -4.5733552678199152e+02 -1.7477937833727981e+02 -1 2 -1
1772 2 -1.2000000000000000e+00 -4.9334028200283063e+02 -4.0145683054866174e+02 -1.7288051440738758e+02 -1 -1 -1
220 1 2.3999999999999999e+00 -3.5716551370258009e+02 -3.6820070802106494e+02 -1.7336439814079341e+02 0 0 1
549 1 2.3999999999999999e+00 -4.0682352032532799e+02 -4.8315873225823873e+02 -1.7155611869153029e+02 1 1 1
2098 2 -1.2000000000000000e+00 -3.3617786221608361e+02 -4.6020370604299006e+02 -1.6779590744562466e+02 1 4 0
2478 2 -1.2000000000000000e+00 -5.1664300388280742e+02 -4.4960294790247940e+02 -1.6247487841045324e+02 0 1 2
1570 2 -1.2000000000000000e+00 -1.8713532961444645e+02 -1.4996996038380689e+02 -1.5735254216544990e+02 -1 -1 -1
2429 2 -1.2000000000000000e+00 -3.4730001270233657e+02 -4.5383559588608716e+02 -1.5235479580090140e+02 1 3 1
2308 2 -1.2000000000000000e+00 -3.4705825548393943e+02 6.2652089131435105e+00 -1.4916900489371625e+02 3 0 3
2079 2 -1.2000000000000000e+00 -2.4665766629419716e+02 -6.7574327093886552e+01 -1.4606958433551301e+02 0 0 1
993 1 2.3999999999999999e+00 -3.3853988564735732e+02 7.6278686249690963e+00 -1.4428887536955529e+02 0 0 1
622 1 2.3999999999999999e+00 -4.4503589392688360e+02 -5.1118772806488374e+02 -1.4009123308230187e+02 2 0 1
675 1 2.3999999999999999e+00 -1.6639692656971437e+02 -2.7069556398561241e+02 -1.3563199963434164e+02 -1 -1 -1
2723 2 -1.2000000000000000e+00 -1.9037222713150720e+02 -3.6923009218670836e+02 -1.3352736392277859e+02 2 1 0
320 1 2.3999999999999999e+00 -1.8736158103706873e+02 -1.2525521790060333e+02 -1.3454805072425734e+02 1 0 1
334 1 2.3999999999999999e+00 -4.8096805630939224e+02 -4.7901191243324558e+02 -1.3224594071203313e+02 -2 -1 4
2637 2 -1.2000000000000000e+00 -3.7773563556302452e+02 -2.8869996239621867e+02 -1.3283433154141096e+02 -1 -1 1
1372 2 -1.2000000000000000e+00 -2.7339598542301081e+02 -4.6281297606632279e+01 -1.3257967883640413e+02 1 -3 1
228 1 2.3999999999999999e+00 -2.8019431818726207e+02 -1.2438637531586494e+01 -1.3154766331333047e+02 1 -1 2
2580 2 -1.2000000000000000e+00 -4.9838205122778226e+02 -4.4242957323885048e+02 -1.2936237331146725e+02 2 3 -2
2471 2 -1.2000000000000000e+00 -3.1786967296799651e+02 -6.7616165292358119e+01 -1.2088061550518449e+02 1 -1 2
461 1 2.3999999999999999e+00 -1.9322423491474939e+02 -3.4933245766592410e+02 -1.1918050849294605e+02 0 0 0
170 1 2.3999999999999999e+00 -5.0206425680766142e+02 -2.6249475794665534e+02 -1.1957957747442651e+02 -1 0 -2
329 1 2.3999999999999999e+00 -3.7269509333912561e+02 -1.7825023580361403e+02 -1.1740826371690804e+02 0 1 0
2790 2 -1.2000000000000000e+00 -3.9020729440501157e+02 -2.7221824771013985e+01 -1.1399069828555872e+02 2 0 -2
1115 2 -1.2000000000000000e+00 -3.6464657508981531e+02 -2.5437012910119353e+02 -1.1233852562691811e+02 1 0 0
317 1 2.3999999999999999e+00 -2.1848264877638087e+02 -1.2126316899088039e+02 -1.1308965695190051e+02 1 -2 -1
1375 2 -1.2000000000000000e+00 -3.6021312728455729e+02 -3.4215341318162245e+02 -1.1161002781857701e+02 -2 -1 1
1705 2 -1.2000000000000000e+00 -4.6572639305556072e+02 -2.0152734952285692e+02 -1.1182580944791539e+02 2 0 0
2382 2 -1.2000000000000000e+00 -2.7985543998815291e+02 -1.5209684611003252e+02 -1.1116681183467898e+02 2 1 3
1933 2 -1.2000000000000000e+00 -1.6377750351194283e+02 -1.2293653811173203e+02 -1.1105771776494583e+02 0 4 0
1643 2 -1.2000000000000000e+00 -4.3175018740730434e+02 -1.0285838531484131e+02 -1.1078566960868307e+02 -1 -3 1
1364 2 -1.2000000000000000e+00 -2.1096967446154287e+02 -1.3335346728855245e+02 -1.1014964344118334e+02 -1 1 1
2026 2 -1.2000000000000000e+00 -3.4484522689296836e+02 -3.3113712937157777e+02 -1.0894751499294404e+02 -1 1 1
1641 2 -1.2000000000000000e+00 -3.0037147621145368e+02 -6.6521383318112953e+01 -1.0837057619381591e+02 -1 1 -1
1024 2 -1.2000000000000000e+00 -3.7170823111174855e+02 -3.7815113671436484e+02 -1.0521747923546866e+02 -1 0 -3
1737 2 -1.2000000000000000e+00 -4.1403731203265534e+02 -1.4213475631326617e+01 -1.0300669732284524e+02 0 -1 1
1030 2 -1.2000000000000000e+00 -4.1393329324891641e+02 -3.1414350557981822e+02 -9.5695222967822872e+01 -1 -1 3
470 1 2.3999999999999999e+00 -4.9122664889430189e+02 -4.2928331475902439e+01 -9.4959709496475796e+01 0 0 2
1152 2 -1.2000000000000000e+00 -4.5879866425888508e+02 -2.4665985808496362e+02 -9.2978549744251779e+01 2 -2 2
592 1 2.3999999999999999e+00 -3.1470902075004039e+02 -3.3525599567389008e+01 -9.3686579772870118e+01 2 0 1
214 1 2.3999999999999999e+00 -3.8796252830414841e+02 -4.1518981897561696e+02 -9.2247774432048061e+01 -1 2 2
2846 2 -1.2000000000000000e+00 -5.0214610208808290e+02 -9.5581080009150867e+01 -9.1028478891333123e+01 1 2 -1
245 1 2.3999999999999999e+00 -3.7812434227051335e+02 -1.1609435223958053e+02 -8.9004997368572901e+01 1 3 0
59 1 2.3999999999999999e+00 -3.3841545220430021e+02 -1.0817343871308253e+02 -8.7846343182018472e+01 1 -1 0
